Id,CourseType,Name,Description,Notes,ExternalId,AccessDate,ExpireType,ExpireDuration,ExpiryDate,ActiveStatus,TagIds,ResourceIds,EditorIds,Prices,CompetencyDefinitionIds,PrerequisiteCourseIds,PostEnrollmentCourseIds,AllowCourseEvaluation,CategoryId,CertificateUrl,Audience,Goals,Vendor,CompanyCost,LearnerCost,CompanyTime,LearnerTime,DateEdited,DateAdded,Category,deeplink
08fecf9a-2617-47a7-aa95-1b43141e7031,OnlineCourse,Gilead 101 Lecture Series: Invasive Fungal Infections,Tanya Roberts (Invasive Fungal Disease Medical Affairs) presents the basics of invasive fungal disease and the role Gilead has played in advancing therapy.,None,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,['31e10bc7-d01d-4a06-a45a-c37855454db0'],[],[],[],[],[],[],False,a50518fe-a7b1-4a41-964c-6481ad0f9b79,None,ClinOps Development,LastReview=2021|NextReview=|ContentExpert=Jeff Narvid|Commnets=,None,None,None,None,None,2023-07-14T22:43:54.697,2021-12-14T21:49:36.79,Therapeutic Areas,https://gilead.myabsorb.com/#/online-courses/08fecf9a-2617-47a7-aa95-1b43141e7031
89b9dc90-0b54-47b1-9bcf-716559daae7c,OnlineCourse,Gilead 101 Lecture Series: Triple Negative Breast Cancer (TNBC),Luciana Preger (Oncology Medical Affairs) presents the basics of triple negative breast cancer.,None,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,"['cb8ce60d-edc4-46f9-987f-21321a830655', '06d4f34a-2c4c-4fab-8252-6fba5ffa7884', '46a5bf6c-918a-4a76-9d71-97cd4407ec14', '31e10bc7-d01d-4a06-a45a-c37855454db0']",[],[],[],[],[],[],False,e8f23491-772d-46bf-8419-9a3964c0ec82,None,ClinOps Development,LastReview=2021|NextReview=|ContentExpert=Jeff Narvid|Commnets=,None,None,None,None,None,2023-07-14T22:44:26.92,2021-12-14T21:24:35.627,Oncology,https://gilead.myabsorb.com/#/online-courses/89b9dc90-0b54-47b1-9bcf-716559daae7c
9adadeae-6e4b-40f7-84e2-24df64ed46ba,OnlineCourse,Global Breast Cancer,This lesson includes three sections. Overview of Breast CancerBreast Cancer Types and Treatment Part 1 and Part 2Triple-Negative Breast Cancer (TNBC) Part 1 and Part 2,None,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,['46a5bf6c-918a-4a76-9d71-97cd4407ec14'],[],[],[],[],[],[],False,e8f23491-772d-46bf-8419-9a3964c0ec82,None,All Departments,None,None,None,None,None,None,2023-06-27T21:53:57.17,2023-02-01T23:09:36.533,Oncology,https://gilead.myabsorb.com/#/online-courses/9adadeae-6e4b-40f7-84e2-24df64ed46ba
fcc2f464-b3fc-4865-9905-89134afa830e,OnlineCourse,Global Urothelial Carcinoma,This lesson includes seven sections.Urothelial Carcinoma: Molecular TestingClinical EndpointsPeripheral NeuropathyUrothelial Carcinoma: OverviewUrothelial Carcinoma: DiagnosisUrothelial Carcinoma: StagingUrothelial Carcinoma: Treatment and Management,None,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,['46a5bf6c-918a-4a76-9d71-97cd4407ec14'],[],[],[],[],[],[],False,e8f23491-772d-46bf-8419-9a3964c0ec82,None,All Departments,None,None,None,None,None,None,2023-06-27T21:57:23.017,2023-02-03T00:50:51.897,Oncology,https://gilead.myabsorb.com/#/online-courses/fcc2f464-b3fc-4865-9905-89134afa830e
fb0ebb4f-ead6-43e2-8a67-9ab77b580b05,OnlineCourse,GS-US-548-5916 PA 5 Key Updates Video,In this 7-minute video we will review updated Language regarding contraceptive requirements and eligibility criteria for certain countries. Clarifications were provided regarding dosing instructions and safety monitoring. Text was revised to remove certain magrolimab-related assessment requirements for patients in Phase 2 Cohort 1 Arm B because these patients will not receive magrolimab as part of the study treatment.,None,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,[],[],[],[],[],[],[],False,e8f23491-772d-46bf-8419-9a3964c0ec82,None,ClinOps Development,LastReview=2022|NextReview=|ContentExpert=Erika Pirtle|Commnets=,None,None,None,None,None,2023-07-14T22:39:09.467,2022-11-17T16:57:26.84,Oncology,https://gilead.myabsorb.com/#/online-courses/fb0ebb4f-ead6-43e2-8a67-9ab77b580b05
14521e61-0b2e-4db5-89db-b7825e688bb9,OnlineCourse,GS-US-587-6156 Site Initiation Visit PA 3 Presentation,"This recording of the Site Initiation Visit  for Elevate GS-US-548-5916  (a Phase 2, Randomized, Open-Label Study Evaluating the Safety and Efficacy of Magrolimab in Combination with Bevacizumab and FOLFIRI versus Bevacizumab and FOLFIRI in Previously Treated Advanced Inoperable Metastatic Colorectal Cancer (mCRC)) is approximately 33 minutes, and reviews essential Magrolimab background and a Protocol Review, in preparation for Site Initiation Visits.",None,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,[],[],[],[],[],[],[],False,e8f23491-772d-46bf-8419-9a3964c0ec82,None,ClinOps Development,LastReview=2023|NextReview=|ContentExpert=Erika Pirtle|Commnets=,None,None,None,None,None,2023-07-14T22:39:44.357,2023-01-06T17:01:17.407,Oncology,https://gilead.myabsorb.com/#/online-courses/14521e61-0b2e-4db5-89db-b7825e688bb9
ed784679-ef83-4542-bc12-5be43cab6330,OnlineCourse,Head and Neck Cancer,"This course describes the causes, epidemiological data, diagnostic process, and treatments for head and neck cancer. This course is divided into two sections: The first section, DISEASE OVERVIEW, introduces the pathophysiology of head and neck cancer, describes the impact it has both in the US and globally, and explains the risk factors, symptoms, and diagnostic and staging processes for the disease. The second section, TREATMENT, covers the available treatment options for head and neck cancer, the current treatment guidelines, and the trends and emerging therapies for the disease.",Lesson created by Syneos.,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,['46a5bf6c-918a-4a76-9d71-97cd4407ec14'],[],[],[],[],[],[],False,e8f23491-772d-46bf-8419-9a3964c0ec82,None,All Departments,None,Syneos,None,None,None,None,2023-07-22T20:31:51.827,2023-01-13T19:18:56.53,Oncology,https://gilead.myabsorb.com/#/online-courses/ed784679-ef83-4542-bc12-5be43cab6330
737f0225-8260-4eb2-9164-568078f73325,OnlineCourse,Informed Consent Form (ICF) Quality Review Process (April 2021),"The Informed Consent Form (ICF) Quality Review Process is a 15-minute e-learning, that provides the information you will need to understand the roles, resources and process steps required to complete an ICF Quality Review. By the time you complete this course, you will be able to: Define an Informed Consent Form Understand why the ICF Quality Review Process is important Identify the roles responsible for completing the process Review the required steps in the ICF Quality Review Process",Maryanne Lenoci; Julie Peloquin SMEs,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,"['976edb30-840b-4573-87ba-d3fcdbd26460', '21dd4da9-43be-463b-a352-f07e1a7770b0', 'b878834f-89b6-4dd2-93ff-f1490a92d7cf']",['82a698a9-fb90-4617-a66a-2d09c3bdb85e'],[],[],[],[],[],False,4afac68a-7f10-4c09-bd5f-1367c943ea16,None,ClinOps,LastReview=2021|NextReview=|ContentExpert=Maryanne Lenoci; Julie Peloquin|Commnets=,None,None,None,None,None,2023-07-22T20:40:00.16,2021-04-26T19:56:46.627,Process Training,https://gilead.myabsorb.com/#/online-courses/737f0225-8260-4eb2-9164-568078f73325
7bff8b9e-02d3-47a0-97ad-92dd46fd41fb,OnlineCourse,In-Life Milestone Reporting,None,None,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,[],[],[],[],[],[],[],False,None,None,ClinOps,None,None,None,None,None,None,2023-03-14T16:44:55.937,2021-12-22T18:33:10.163,None,https://gilead.myabsorb.com/#/online-courses/7bff8b9e-02d3-47a0-97ad-92dd46fd41fb
52b4c253-638c-4a02-bead-7a7e9fa69c21,OnlineCourse,Introduction & Overview: Clinical Finance Curricula (November 2020),"This 20 minute recorded presentation provides an overview of the Clinical Finance Financial Acumen Curricula, a crucial Gilead training project that aligns with an important corporate goal - Financial Accountability. This presentation reviews: What is Financial Accountability & Why it is Important The Financial Acumen online modular training curricula An overview of the Finance Tasks--module topics This module is recommended for ClinOps Clinical Trial Management personnel  - CTMAs and above.",None,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,"['f249dfb5-af64-470b-b69e-0657139cfe5c', '28f07cbf-0fda-430a-afac-0feb542ded55', '6d6d17a1-45bb-425f-8988-19993f946330', '7f58b462-b309-4b2f-ad2d-6be5ea1b2040', '33eb6f53-890f-4f25-98c3-d0e4e0dc82b4']",[],[],[],[],['4696c398-6a7a-44bf-8547-2e53401d5a11'],[],False,19866d46-b924-414e-9568-9e695cec27e4,None,ClinOps Development ,LastReview=2020|NextReview=|ContentExpert=|Commnets=,None,None,None,None,None,2023-07-22T22:35:41.437,2020-10-26T19:43:32.533,Financial Acumen,https://gilead.myabsorb.com/#/online-courses/52b4c253-638c-4a02-bead-7a7e9fa69c21
16541162-30cc-4713-bb18-da35b8be83b6,Curriculum,Introduction to Oncology ,"This curriculum includes courses on cellular & system involvement, metastasis & staging, and treatment of cancer.",Lesson created by Syneos.,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,[],[],[],[],[],[],[],False,e8f23491-772d-46bf-8419-9a3964c0ec82,None,All Departments,None,Syneos,None,None,None,None,2023-07-22T20:44:59.723,2023-01-18T19:32:40.307,Oncology,https://gilead.myabsorb.com/#/Curriculum/16541162-30cc-4713-bb18-da35b8be83b6
014c62d8-b393-485b-925a-7e5e19d4c460,OnlineCourse,Introduction to Oncology: Cellular and System Involvement,"This course, CELLULAR AND SYSTEMS INVOLVEMENT, presents basic scientific and medical background information about 1) human cell structure and replication, 2) cancer biology fundamentals, and 3) various body systems and how they interact with, influence, or become co-opted by cancerous cells.",Lesson created by Syneos.,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,['46a5bf6c-918a-4a76-9d71-97cd4407ec14'],[],[],[],[],[],[],False,e8f23491-772d-46bf-8419-9a3964c0ec82,None,All Departments,None,Syneos,None,None,None,None,2023-07-03T15:23:48.713,2023-01-13T19:29:23.95,Oncology,https://gilead.myabsorb.com/#/online-courses/014c62d8-b393-485b-925a-7e5e19d4c460
795c0668-c670-4901-bb85-f616a1997697,OnlineCourse,Introduction to Oncology: Metastasis and Staging,"This course, METASTASIS AND STAGING, explains how cancer can spread through the body and how that metastatic event can determine treatment options.",Lesson created by Syneos.,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,['46a5bf6c-918a-4a76-9d71-97cd4407ec14'],[],[],[],[],[],[],False,e8f23491-772d-46bf-8419-9a3964c0ec82,None,All Departments,None,Syneos,None,None,None,None,2023-06-27T15:54:59.897,2023-01-13T19:51:09.353,Oncology,https://gilead.myabsorb.com/#/online-courses/795c0668-c670-4901-bb85-f616a1997697
c6092b74-0ff4-4999-83ac-79699a600eb5,OnlineCourse,Introduction to Oncology: Treatment,"This course, ONCOLOGY: TREATMENT, covers the current cancer treatment options and their associated adverse events. It also reviews the criteria used to assess treatment success and the scales used to assess patient performance status.",Lesson created by Syneos.,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,['46a5bf6c-918a-4a76-9d71-97cd4407ec14'],[],[],[],[],[],[],False,e8f23491-772d-46bf-8419-9a3964c0ec82,None,All Departments,None,Syneos,None,None,None,None,2023-06-27T15:56:47.843,2023-01-13T19:53:39.8,Oncology,https://gilead.myabsorb.com/#/online-courses/c6092b74-0ff4-4999-83ac-79699a600eb5
a60d49ce-2893-4c82-8a6a-50d9eca279c3,OnlineCourse,JAPAC Study Manager Onboarding Checklist - Late Phase,This JAPAC Study Manager Onboarding Checklist is a resource for new Study Managers to introduce the role in this country/region. Track progress in your onboarding journey with this checklist.,None,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,['b283c10c-8178-45a4-9f0d-cf39b751b186'],[],[],[],[],[],[],False,8c0c454e-0782-439c-87ef-0ad8be459e59,None,ClinOps,LastReview=2023|NextReview=|ContentExpert=Naruhisa Seguchi |Commnets=,Naruhisa Seguchi,None,None,None,None,2023-07-22T21:00:04.677,2022-01-18T17:41:10.617,JAPAC Onboarding,https://gilead.myabsorb.com/#/online-courses/a60d49ce-2893-4c82-8a6a-50d9eca279c3
621d5621-79eb-4ada-90e3-5a40afdf77b4,OnlineCourse,Latest Estimate (LE) Budget Fundamentals-Recorded Virtual Session (July 2020),"Ideal for those who were not able to attend a live Budget Fundamentals training session and have already completed the Latest Estimates Overview eLearning course. This 30 minute recorded virtual session, will help you understand Latest Estimate (LE) Budget fundamentals, including: Budget stages the ABLE System Main cost categories & drivers Latest Estimate Budget best practices This module is recommended for ClinOps CTMs and above. Any parties however involved with the LE process may benefit from this Budget Fundamentals Overview and can self-enroll.",None,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,"['28f07cbf-0fda-430a-afac-0feb542ded55', '6d6d17a1-45bb-425f-8988-19993f946330', '7f58b462-b309-4b2f-ad2d-6be5ea1b2040', '33eb6f53-890f-4f25-98c3-d0e4e0dc82b4']",[],[],[],[],['1b27466e-122d-4e21-ac11-0c9a3d08cb99'],[],False,19866d46-b924-414e-9568-9e695cec27e4,None,ClinOps Development,LastReview=2020|NextReview=|ContentExpert=|Commnets=,None,None,None,None,None,2023-07-22T21:02:31.47,2020-07-30T15:31:43.547,Financial Acumen,https://gilead.myabsorb.com/#/online-courses/621d5621-79eb-4ada-90e3-5a40afdf77b4
c31d3b19-f03c-461d-a99b-1b4c275fcbc5,OnlineCourse,Latest Estimate (LE) Overview Training ,This module will take approx. 10 minutes to complete. This short eLearning will provide an Overview of the Purpose & Scope of the Latest Estimates or LE  Process with a particular focus on the Clinical Project LE for ClinOps. Including: Importance of LE at Gilead Insight into the Meetings and  Timelines associated with the LE Cycles Relevant Stakeholders and their Roles in the Process This module is recommended for ClinOps CTMs and above and considered required for Executive Directors. Any parties however involved with the LE process may benefit from this Overview and can self-enroll.,None,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,"['28f07cbf-0fda-430a-afac-0feb542ded55', '6d6d17a1-45bb-425f-8988-19993f946330', '7f58b462-b309-4b2f-ad2d-6be5ea1b2040', '33eb6f53-890f-4f25-98c3-d0e4e0dc82b4']",[],[],[],[],[],[],False,19866d46-b924-414e-9568-9e695cec27e4,None,ClinOps Development,LastReview=2020|NextReview=|ContentExpert=|Commnets=,None,None,None,None,None,2023-07-22T21:03:28.51,2020-07-22T19:20:34.093,Financial Acumen,https://gilead.myabsorb.com/#/online-courses/c31d3b19-f03c-461d-a99b-1b4c275fcbc5
7cf7c331-d7c9-4a82-b372-adecce9fc35e,OnlineCourse,Learn More About Biomarker Operations,This short video  provides a deeper dive into Biomarker Operations.,None,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,['b283c10c-8178-45a4-9f0d-cf39b751b186'],[],[],[],[],[],[],False,da9d41e3-81bd-4ba5-bb06-61b26bcf3f9a,None,ClinOps,LastReview=2021|NextReview=|ContentExpert=|Commnets=,None,None,None,None,None,2023-07-22T21:07:21.4,2019-10-02T20:40:41.657,Organization [Department] Onboarding,https://gilead.myabsorb.com/#/online-courses/7cf7c331-d7c9-4a82-b372-adecce9fc35e
525324ff-113a-4f40-b96a-5fcd97ccc8ce,OnlineCourse,Leukemia,"This course includes content on the cause, diagnosis, and treatment of leukemia.",None,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,[],[],[],[],[],[],[],False,e8f23491-772d-46bf-8419-9a3964c0ec82,None,All Departments,None,Syneos,None,None,None,None,2023-07-03T15:25:37.823,2023-03-16T21:37:03.107,Oncology,https://gilead.myabsorb.com/#/online-courses/525324ff-113a-4f40-b96a-5fcd97ccc8ce
bce75508-6286-444b-8289-07e538948366,Curriculum,"LKM Manager/ Senior Manager Path, Level 28-29",This curriculum includes a blend of technical and soft skills courses specifically curated for this level and function.,None,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,[],[],[],[],[],[],[],False,673a89e3-076e-4a27-a730-20fecec27389,None,ClinOps,None,None,None,None,None,None,2023-07-22T21:10:02.517,2018-10-24T05:07:34.04,Learning &  Knowledge Management ,https://gilead.myabsorb.com/#/Curriculum/bce75508-6286-444b-8289-07e538948366
18ad2ab3-8803-4c0a-8c9a-f96b0d220c7d,Curriculum,"LKM People Leader Path, Level 30+ ",This curriculum includes a blend of technical and soft skills courses specifically curated for this level and function.,None,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,[],[],[],[],[],[],[],False,673a89e3-076e-4a27-a730-20fecec27389,None,ClinOps,None,None,None,None,None,None,2023-07-22T21:11:13.257,2018-10-24T05:10:29.197,Learning &  Knowledge Management ,https://gilead.myabsorb.com/#/Curriculum/18ad2ab3-8803-4c0a-8c9a-f96b0d220c7d
67552592-0826-4d0b-bdb0-cdcb3765afc5,Curriculum,LKM Specialist Path Levels 24-27,This curriculum includes a blend of technical and soft skills courses specifically curated for this level and function.,None,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,[],[],[],[],[],[],[],False,673a89e3-076e-4a27-a730-20fecec27389,None,ClinOps,None,None,None,None,None,None,2023-07-22T21:12:14.91,2018-10-24T05:09:06.203,Learning &  Knowledge Management ,https://gilead.myabsorb.com/#/Curriculum/67552592-0826-4d0b-bdb0-cdcb3765afc5
8e542b4c-bb5d-440c-a2cf-bb78d9b4fc5b,OnlineCourse,Lung Cancer,"This course includes information on the cause, diagnosis, and treatment of Small Cell Lung Cancer and Non-Small Cell Lung Cancer.",None,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,[],[],[],[],[],[],[],False,e8f23491-772d-46bf-8419-9a3964c0ec82,None,All Departments,None,Syneos,None,None,None,None,2023-06-27T20:43:35.44,2023-03-18T23:05:08.297,Oncology,https://gilead.myabsorb.com/#/online-courses/8e542b4c-bb5d-440c-a2cf-bb78d9b4fc5b
3dc4bde9-a082-4d53-8c47-c36b0ac02ee6,OnlineCourse,Lupus ,"Lupus is a chronic autoimmune disease that can cause inflammation and pain in any part of the body; most commonly the skin, joints, and internal organs. There are several types of lupus, with systemic lupus erythematosus (SLE) being the most common. This course covers the basics of lupus, focusing mainly on SLE cause, diagnosis, and treatment. It includes epidemiology, pathophysiology, the diagnostic process, and the various pharmacologic and nonpharmacologic treatment options for individuals with lupus.",Lesson created by Syneos.,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,['ebb35da3-0041-45e8-8af4-202c14d559e7'],[],[],[],[],[],[],False,a7c17eb5-fad9-4f1d-921e-0ee375005db0,None,All Departments,None,Syneos,None,None,None,None,2023-06-27T20:45:52.603,2023-01-12T23:04:34.237,Inflammation,https://gilead.myabsorb.com/#/online-courses/3dc4bde9-a082-4d53-8c47-c36b0ac02ee6
8539a5c8-5152-4c7f-984f-33e088aef2ca,OnlineCourse,Lymphoma,"This course includes information on the cause, diagnosis, and treatment of Hodgkin Lymphoma and Non-Hodgkin Lymphoma.",None,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,[],[],[],[],[],[],[],False,e8f23491-772d-46bf-8419-9a3964c0ec82,None,All Departments,None,Syneos,None,None,None,None,2023-06-27T20:49:06.453,2023-03-18T22:35:55.703,Oncology,https://gilead.myabsorb.com/#/online-courses/8539a5c8-5152-4c7f-984f-33e088aef2ca
0dcf9977-6b43-49c3-a4a4-ad9fb13a7ac2,OnlineCourse,Multiple Myeloma,"This course includes information on the cause, diagnosis, and treatment of Multiple Myeloma.",None,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,[],[],[],[],[],[],[],False,e8f23491-772d-46bf-8419-9a3964c0ec82,None,All Departments,None,Syneos,None,None,None,None,2023-06-27T20:51:20.207,2023-03-18T23:49:36.057,Oncology,https://gilead.myabsorb.com/#/online-courses/0dcf9977-6b43-49c3-a4a4-ad9fb13a7ac2
5142b4d7-c5ba-4dc3-81fa-0d71b5cc9425,Curriculum,My Current Development Path: Administrative Coordinator,"This curriculum includes a blend of technical and soft skills courses specifically curated for your level and function. You can navigate freely through this curriculum to take courses at your own pace, and according to your specific development plan. Consult with your manager to identify the specific priorities and focus areas  for you as an individual. Additional course offerings are available in  the full development catalog.",None,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,['b392db40-f495-4277-88b2-27dc3ba1a81a'],[],[],[],[],[],[],False,4770bbaf-3781-4722-92a4-f47cbdc4d290,None,ClinOps,LastReview=2021|NextReview=|ContentExpert=|Commnets=,None,None,None,None,None,2023-07-14T23:11:02.857,2018-09-21T16:27:09.443,My Development Path,https://gilead.myabsorb.com/#/Curriculum/5142b4d7-c5ba-4dc3-81fa-0d71b5cc9425
cc86dd4d-0c13-43ce-aaf5-99d57cd0841f,Curriculum,My Current Development Path: Associate Director,"This curriculum includes a blend of technical and soft skills courses specifically curated for your level and function. You can navigate freely through this curriculum to take courses at your own pace, and according to your specific development plan. Consult with your manager to identify the specific priorities and focus areas for you as an individual.",None,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,[],[],[],[],[],[],[],False,4770bbaf-3781-4722-92a4-f47cbdc4d290,None,ClinOps,LastReview=2018|NextReview=|ContentExpert=L&D|Commnets=,None,None,None,None,None,2023-07-14T23:03:35.99,2018-09-21T15:32:15.153,My Development Path,https://gilead.myabsorb.com/#/Curriculum/cc86dd4d-0c13-43ce-aaf5-99d57cd0841f
0c280111-a898-4036-aa08-17bd7ec94e85,Curriculum,"My Current Development Path: Clin Records Assistant - Associate II, Levels 24-26","This curriculum includes a blend of technical and soft skills courses specifically curated for your level and function. You can navigate freely through this curriculum to take courses at your own pace, and according to your specific development plan. Consult with your manager to identify the specific priorities and focus areas  for you as an individual. Additional development offerings can be found in the catalog.",None,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,[],[],[],[],[],[],[],False,4770bbaf-3781-4722-92a4-f47cbdc4d290,None,ClinOps,LastReview=2018|NextReview=|ContentExpert=L&D|Commnets=,None,None,None,None,None,2023-07-14T23:04:06.787,2018-10-02T17:15:25.713,My Development Path,https://gilead.myabsorb.com/#/Curriculum/0c280111-a898-4036-aa08-17bd7ec94e85
3b2aa6cf-d028-4f4d-b380-dc334795a12e,Curriculum,"My Current Development Path: Clin Records Assoc. III/ Manager, Level 27-28","This curriculum includes a blend of technical and soft skills courses specifically curated for your level and function. You can navigate freely through this curriculum to take courses at your own pace, and according to your specific development plan. Consult with your manager to identify the specific priorities and focus areas  for you as an individual. Additional development offerings are available in the course catalog.",None,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,[],[],[],[],[],[],[],False,4770bbaf-3781-4722-92a4-f47cbdc4d290,None,ClinOps,LastReview=2018|NextReview=|ContentExpert=L&D|Commnets=,None,None,None,None,None,2023-07-14T23:04:29.117,2018-10-02T17:28:03.727,My Development Path,https://gilead.myabsorb.com/#/Curriculum/3b2aa6cf-d028-4f4d-b380-dc334795a12e
313eaad8-9907-4b64-8b14-a64f70a4b98d,Curriculum,"My Current Development Path: Clin Records People Leader, Level 29+ ","This curriculum includes a blend of technical and soft skills courses specifically curated for your level and function. You can navigate freely through this curriculum to take courses at your own pace, and according to your specific development plan. Consult with your manager to identify the specific priorities and focus areas  for you as an individual. Additional development offerings are available in the course catalog.",None,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,[],[],[],[],[],[],[],False,4770bbaf-3781-4722-92a4-f47cbdc4d290,None,ClinOps,LastReview=2021|NextReview=|ContentExpert=|Commnets=,None,None,None,None,None,2023-07-14T23:11:21.297,2018-10-02T17:42:12.377,My Development Path,https://gilead.myabsorb.com/#/Curriculum/313eaad8-9907-4b64-8b14-a64f70a4b98d
b923b9df-c9b7-485e-b3ae-01c28ef1ea52,Curriculum,My Current Development Path: CPA-CTMA,"This curriculum includes a blend of technical and soft skills courses specifically curated for your level and function. You can navigate freely through this curriculum to take courses at your own pace, and according to your specific development plan. Consult with your manager to identify the specific priorities and focus areas  for you as an individual.",None,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,[],[],[],[],[],[],[],False,4770bbaf-3781-4722-92a4-f47cbdc4d290,None,ClinOps,LastReview=2020|NextReview=|ContentExpert=|Commnets=,None,None,None,None,None,2023-07-14T23:08:41.923,2018-10-21T21:46:07.963,My Development Path,https://gilead.myabsorb.com/#/Curriculum/b923b9df-c9b7-485e-b3ae-01c28ef1ea52
791fdc06-25f8-4e03-91e8-2e610d07b5c6,Curriculum,My Current Development Path: CPM,"This curriculum includes a blend of technical and soft skills courses specifically curated for your level and function. You can navigate freely through this curriculum to take courses at your own pace, and according to your specific development plan. Consult with your manager to identify the specific priorities and focus areas for you as an individual.",None,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,[],[],[],[],[],[],[],False,4770bbaf-3781-4722-92a4-f47cbdc4d290,None,ClinOps,LastReview=2018|NextReview=|ContentExpert=L&D|Commnets=,None,None,None,None,None,2023-07-14T23:05:03.48,2018-09-21T21:36:00.233,My Development Path,https://gilead.myabsorb.com/#/Curriculum/791fdc06-25f8-4e03-91e8-2e610d07b5c6
0f56aa7d-983f-4190-be6a-c37633d0cba5,Curriculum,My Current Development Path: CTM,"This curriculum includes a blend of technical and soft skills courses specifically curated for your level and function. You can navigate freely through this curriculum to take courses at your own pace, and according to your specific development plan. Consult with your manager to identify the specific priorities and focus areas  for you as an individual.",None,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,[],[],[],[],[],[],[],False,4770bbaf-3781-4722-92a4-f47cbdc4d290,None,ClinOps,LastReview=2018|NextReview=|ContentExpert=L&D|Commnets=,None,None,None,None,None,2023-07-14T23:05:29.553,2018-09-24T18:03:25.94,My Development Path,https://gilead.myabsorb.com/#/Curriculum/0f56aa7d-983f-4190-be6a-c37633d0cba5
d0dff174-285f-4139-983e-880fc220e728,Curriculum,My Current Development Path: Director and Above,"This curriculum includes a blend of technical and soft skills courses specifically curated for your level and function. You can navigate freely through this curriculum to take courses at your own pace, and according to your specific development plan. Consult with your manager to identify the specific priorities and focus areas for you as an individual.",None,None,None,0,"{'Years': 0, 'Months': 0, 'Days': 0, 'Hours': 0}",None,0,[],[],[],[],[],[],[],False,4770bbaf-3781-4722-92a4-f47cbdc4d290,None,ClinOps,LastReview=2021|NextReview=|ContentExpert=|Commnets=,None,None,None,None,None,2023-07-14T23:11:59.127,2018-09-21T21:21:50.36,My Development Path,https://gilead.myabsorb.com/#/Curriculum/d0dff174-285f-4139-983e-880fc220e728
